Date,Value,Currency
2020-01-12,895583.50,JPY
2020-01-10,897598.36,JPY
2020-01-09,858511.81,JPY
2020-01-08,871096.77,JPY
2020-01-07,888573.77,JPY
2020-01-06,836930.23,JPY
2020-01-05,798826.66,JPY
2020-01-03,798110.29,JPY
2020-01-02,760230.77,JPY
2020-01-01,781877.70,JPY
2020-02-28,953565.22,JPY
2020-02-27,968096.49,JPY
2020-02-26,975982.30,JPY
2020-02-25,1036046.73,JPY
2020-02-24,1072663.46,JPY
2020-02-23,1102125.66,JPY
2020-02-21,1086932.04,JPY
2020-02-20,1069326.92,JPY
2020-02-19,1056913.46,JPY
2020-02-18,1109393.94,JPY
2020-02-17,1065932.04,JPY
2020-02-16,1080354.75,JPY
2020-02-15,1089508.02,JPY
2020-02-14,1131525.77,JPY
2020-02-13,1120877.55,JPY
2020-02-12,1132402.06,JPY
2020-02-11,1120061.22,JPY
2020-02-10,1085594.06,JPY
2020-02-09,1106459.43,JPY
2020-02-07,1078117.65,JPY
2020-02-06,1066155.34,JPY
2020-02-05,1052375.00,JPY
2020-02-04,996440.37,JPY
2020-02-03,1003444.44,JPY
2020-02-02,1018012.43,JPY
2020-03-31,697000.00,JPY
2020-03-30,688544.87,JPY
2020-03-29,638476.41,JPY
2020-03-28,669485.48,JPY
2020-03-27,703929.03,JPY
2020-03-26,744134.23,JPY
2020-03-25,740800.00,JPY
2020-03-24,748831.08,JPY
2020-03-23,708089.74,JPY
2020-03-22,656787.10,JPY
2020-03-20,691248.45,JPY
2020-03-19,668888.89,JPY
2020-03-18,562183.25,JPY
2020-03-17,555890.05,JPY
2020-03-16,536120.60,JPY
2020-03-15,572961.19,JPY
2020-03-14,574121.32,JPY
2020-03-13,581166.67,JPY
2020-03-12,520149.25,JPY
2020-03-11,833539.68,JPY
2020-03-10,818349.21,JPY
2020-03-09,824904.76,JPY
2020-03-08,853312.92,JPY
2020-03-07,939511.60,JPY
2020-03-06,965890.91,JPY
2020-03-05,978881.82,JPY
2020-03-04,938921.05,JPY
2020-03-03,951640.35,JPY
2020-03-02,953070.80,JPY
2020-03-01,920634.66,JPY
2020-04-30,927043.48,JPY
2020-04-29,936324.56,JPY
2020-04-28,838148.44,JPY
2020-04-27,839804.69,JPY
2020-04-26,822028.14,JPY
2020-04-25,812224.83,JPY
2020-04-24,815659.09,JPY
2020-04-23,798614.81,JPY
2020-04-22,763978.72,JPY
2020-04-21,742544.83,JPY
2020-04-20,742551.72,JPY
2020-04-19,778543.98,JPY
2020-04-18,779793.98,JPY
2020-04-17,765567.38,JPY
2020-04-16,763184.40,JPY
2020-04-15,709298.01,JPY
2020-04-14,737143.84,JPY
2020-04-13,742027.40,JPY
2020-04-12,760187.71,JPY
2020-04-10,743568.49,JPY
2020-04-09,795051.09,JPY
2020-04-08,798904.41,JPY
2020-04-07,785000.00,JPY
2020-04-06,787630.43,JPY
2020-04-05,736552.61,JPY
2020-04-03,724838.93,JPY
2020-04-02,729639.46,JPY
2020-04-01,711973.51,JPY
2020-05-31,1018999.84,JPY
2020-05-30,1042596.15,JPY
2020-05-29,1015500.00,JPY
2020-05-28,1026647.62,JPY
2020-05-27,986155.96,JPY
2020-05-26,952982.30,JPY
2020-05-25,961919.64,JPY
2020-05-24,974240.77,JPY
2020-05-23,993441.72,JPY
2020-05-22,987440.37,JPY
2020-05-21,978100.00,JPY
2020-05-20,1026761.90,JPY
2020-05-19,1042533.98,JPY
2020-05-18,1040854.37,JPY
2020-05-17,1038102.52,JPY
2020-05-15,1003411.22,JPY
2020-05-14,1038184.47,JPY
2020-05-13,992018.52,JPY
2020-05-12,943561.40,JPY
2020-05-11,921715.52,JPY
2020-05-10,938449.81,JPY
2020-05-09,1026966.70,JPY
2020-05-08,1042735.29,JPY
2020-05-07,1061910.00,JPY
2020-05-06,985666.67,JPY
2020-05-05,961234.23,JPY
2020-05-04,953017.86,JPY
2020-05-03,951795.28,JPY
2020-05-01,949424.78,JPY
2020-06-30,987064.22,JPY
2020-06-29,983651.38,JPY
2020-06-28,979156.49,JPY
2020-06-26,983073.39,JPY
2020-06-25,991148.15,JPY
2020-06-24,994691.59,JPY
2020-06-23,1027913.46,JPY
2020-06-22,1027221.15,JPY
2020-06-21,995498.03,JPY
2020-06-20,1001973.27,JPY
2020-06-19,990796.30,JPY
2020-06-18,1008433.96,JPY
2020-06-17,1022952.38,JPY
2020-06-16,1023466.67,JPY
2020-06-15,1012367.92,JPY
2020-06-14,1007949.28,JPY
2020-06-12,1017171.43,JPY
2020-06-11,999822.43,JPY
2020-06-10,1067297.03,JPY
2020-06-09,1062833.33,JPY
2020-06-08,1074843.14,JPY
2020-06-07,1066791.07,JPY
2020-06-06,1057387.75,JPY
2020-06-05,1059708.74,JPY
2020-06-04,1068617.65,JPY
2020-06-03,1046240.38,JPY
2020-06-02,1024266.67,JPY
2020-06-01,1099061.22,JPY
2020-07-31,1176213.48,JPY
2020-07-30,1167022.22,JPY
2020-07-29,1167855.56,JPY
2020-07-28,1144141.30,JPY
2020-07-27,1164758.24,JPY
2020-07-26,1049516.56,JPY
2020-07-24,1027288.46,JPY
2020-07-23,1030528.85,JPY
2020-07-22,1017447.62,JPY
2020-07-21,1001831.78,JPY
2020-07-20,982477.06,JPY
2020-07-19,979744.59,JPY
2020-07-17,984201.83,JPY
2020-07-16,971972.73,JPY
2020-07-15,983899.08,JPY
2020-07-14,993296.30,JPY
2020-07-13,989907.41,JPY
2020-07-12,991798.68,JPY
2020-07-11,986359.07,JPY
2020-07-10,992925.93,JPY
2020-07-09,993361.11,JPY
2020-07-08,1014886.79,JPY
2020-07-07,994064.81,JPY
2020-07-06,1005411.22,JPY
2020-07-05,976698.17,JPY
2020-07-04,979767.78,JPY
2020-07-03,977245.45,JPY
2020-07-02,976054.55,JPY
2020-07-01,999898.15,JPY
2020-08-31,1227151.16,JPY
2020-08-30,1232670.22,JPY
2020-08-28,1225712.64,JPY
2020-08-27,1202909.09,JPY
2020-08-26,1223045.98,JPY
2020-08-25,1204465.91,JPY
2020-08-24,1245611.76,JPY
2020-08-23,1234969.94,JPY
2020-08-21,1228662.79,JPY
2020-08-20,1262845.24,JPY
2020-08-19,1237929.41,JPY
2020-08-18,1277048.19,JPY
2020-08-17,1299439.02,JPY
2020-08-16,1267197.92,JPY
2020-08-14,1258658.82,JPY
2020-08-13,1256729.41,JPY
2020-08-12,1238616.28,JPY
2020-08-11,1204454.55,JPY
2020-08-10,1260119.05,JPY
2020-08-09,1237573.49,JPY
2020-08-08,1242170.90,JPY
2020-08-07,1227686.05,JPY
2020-08-06,1241800.00,JPY
2020-08-05,1242517.65,JPY
2020-08-04,1191348.31,JPY
2020-08-03,1189505.62,JPY
2020-08-02,1176011.67,JPY
2020-09-30,1136172.04,JPY
2020-09-29,1135635.78,JPY
2020-09-28,1148366.37,JPY
2020-09-27,1135953.21,JPY
2020-09-26,1134825.19,JPY
2020-09-25,1129389.77,JPY
2020-09-24,1133356.39,JPY
2020-09-23,1076763.23,JPY
2020-09-22,1101786.02,JPY
2020-09-21,1098925.54,JPY
2020-09-20,1137664.48,JPY
2020-09-19,1157244.67,JPY
2020-09-18,1144267.07,JPY
2020-09-17,1149267.55,JPY
2020-09-16,1156546.49,JPY
2020-09-15,1142012.66,JPY
2020-09-14,1133085.77,JPY
2020-09-13,1102251.43,JPY
2020-09-11,1103833.54,JPY
2020-09-10,1103163.57,JPY
2020-09-09,1091282.67,JPY
2020-09-08,1075856.89,JPY
2020-09-07,1104511.44,JPY
2020-09-06,1086913.94,JPY
2020-09-04,1117195.77,JPY
2020-09-03,1137280.20,JPY
2020-09-02,1211155.63,JPY
2020-09-01,1270607.18,JPY
2020-10-31,1448870.53,JPY
2020-10-30,1412891.89,JPY
2020-10-29,1409662.16,JPY
2020-10-28,1393933.33,JPY
2020-10-27,1436054.79,JPY
2020-10-26,1377407.89,JPY
2020-10-25,1363341.28,JPY
2020-10-24,1369075.19,JPY
2020-10-23,1362610.39,JPY
2020-10-22,1359428.57,JPY
2020-10-21,1352269.23,JPY
2020-10-20,1255595.24,JPY
2020-10-19,1240317.65,JPY
2020-10-18,1207945.86,JPY
2020-10-16,1197272.73,JPY
2020-10-15,1208494.25,JPY
2020-10-14,1212298.85,JPY
2020-10-13,1197034.09,JPY
2020-10-12,1214160.92,JPY
2020-10-11,1201483.60,JPY
2020-10-10,1199180.92,JPY
2020-10-09,1177977.78,JPY
2020-10-08,1151793.48,JPY
2020-10-07,1123829.79,JPY
2020-10-06,1124542.55,JPY
2020-10-05,1134516.13,JPY
2020-10-04,1125404.57,JPY
2020-10-02,1122797.87,JPY
2020-10-01,1121819.15,JPY
2020-11-30,2040823.53,JPY
2020-11-27,1797275.86,JPY
2020-11-26,1800000.00,JPY
2020-11-25,1971943.40,JPY
2020-11-24,2010096.15,JPY
2020-11-23,1922537.04,JPY
2020-11-22,1931682.76,JPY
2020-11-20,1922685.19,JPY
2020-11-19,1855250.00,JPY
2020-11-18,1860375.00,JPY
2020-11-17,1834052.63,JPY
2020-11-16,1744600.00,JPY
2020-11-15,1667498.77,JPY
2020-11-13,1722786.89,JPY
2020-11-12,1728114.75,JPY
2020-11-11,1644687.50,JPY
2020-11-10,1617492.31,JPY
2020-11-09,1588507.69,JPY
2020-11-08,1601411.10,JPY
2020-11-07,1533433.10,JPY
2020-11-06,1618796.88,JPY
2020-11-05,1631843.75,JPY
2020-11-04,1472478.87,JPY
2020-11-03,1454513.89,JPY
2020-11-02,1413243.24,JPY
2020-11-01,1442721.83,JPY
2020-12-31,3032970.59,JPY
2020-12-30,2958828.57,JPY
2020-12-29,2802405.41,JPY
2020-12-28,2798189.19,JPY
2020-12-25,2528121.95,JPY
2020-12-24,2465523.81,JPY
2020-12-23,2407767.44,JPY
2020-12-22,2460476.19,JPY
2020-12-21,2351295.45,JPY
2020-12-18,2398395.35,JPY
2020-12-17,2351704.55,JPY
2020-12-16,2204978.72,JPY
2020-12-15,2000192.31,JPY
2020-12-14,1998826.92,JPY
2020-12-11,1894218.18,JPY
2020-12-10,1930962.96,JPY
2020-12-04,1958924.53,JPY
2020-12-03,2048196.08,JPY
2020-12-02,2005942.31,JPY
2020-12-01,1967905.66,JPY
2019-01-31,374505.15,JPY
2019-01-30,379920.14,JPY
2019-01-29,372880.55,JPY
2019-01-28,377241.38,JPY
2019-01-25,392820.79,JPY
2019-01-24,393856.12,JPY
2019-01-23,390553.57,JPY
2019-01-22,394496.40,JPY
2019-01-21,391646.43,JPY
2019-01-18,398368.61,JPY
2019-01-17,402350.55,JPY
2019-01-16,396510.95,JPY
2019-01-15,392210.14,JPY
2019-01-14,397282.05,JPY
2019-01-13,380722.81,JPY
2019-01-11,396695.97,JPY
2019-01-10,396296.70,JPY
2019-01-09,440388.66,JPY
2019-01-08,439740.89,JPY
2019-01-07,439360.32,JPY
2019-01-06,439157.89,JPY
2019-01-04,417860.47,JPY
2019-01-03,411651.34,JPY
2019-01-02,425069.77,JPY
2019-01-01,424922.48,JPY
2019-02-28,423137.40,JPY
2019-02-27,423586.21,JPY
2019-02-26,423839.69,JPY
2019-02-25,426046.15,JPY
2019-02-24,420759.87,JPY
2019-02-22,441067.73,JPY
2019-02-21,436082.68,JPY
2019-02-20,438777.78,JPY
2019-02-19,433690.20,JPY
2019-02-18,431890.63,JPY
2019-02-17,403485.33,JPY
2019-02-15,397618.71,JPY
2019-02-14,397573.48,JPY
2019-02-13,398971.12,JPY
2019-02-12,400000.00,JPY
2019-02-11,396425.99,JPY
2019-02-08,402036.63,JPY
2019-02-07,371533.78,JPY
2019-02-06,372681.36,JPY
2019-02-05,379175.86,JPY
2019-02-04,376075.60,JPY
2019-02-01,376622.84,JPY
2019-03-31,460560.17,JPY
2019-03-29,455296.30,JPY
2019-03-28,445524.19,JPY
2019-03-27,447587.04,JPY
2019-03-26,433338.58,JPY
2019-03-25,431690.20,JPY
2019-03-24,439185.30,JPY
2019-03-22,443224.00,JPY
2019-03-21,442640.00,JPY
2019-03-20,451016.19,JPY
2019-03-19,447281.12,JPY
2019-03-18,444466.14,JPY
2019-03-17,446213.78,JPY
2019-03-15,438247.06,JPY
2019-03-14,430992.25,JPY
2019-03-13,431418.60,JPY
2019-03-12,433237.35,JPY
2019-03-11,430542.64,JPY
2019-03-10,436979.08,JPY
2019-03-08,431019.31,JPY
2019-03-07,432647.29,JPY
2019-03-06,433589.15,JPY
2019-03-05,433244.19,JPY
2019-03-04,417679.10,JPY
2019-03-03,426174.78,JPY
2019-03-01,426655.17,JPY
2019-04-30,598897.85,JPY
2019-04-29,597203.21,JPY
2019-04-28,584256.54,JPY
2019-04-26,584389.02,JPY
2019-04-25,583973.82,JPY
2019-04-24,577989.69,JPY
2019-04-23,611349.73,JPY
2019-04-22,618392.27,JPY
2019-04-21,604918.92,JPY
2019-04-19,591462.23,JPY
2019-04-18,592534.39,JPY
2019-04-17,592783.07,JPY
2019-04-16,586350.79,JPY
2019-04-15,583036.46,JPY
2019-04-14,562954.77,JPY
2019-04-12,570843.82,JPY
2019-04-11,566604.06,JPY
2019-04-10,560530.30,JPY
2019-04-09,590984.04,JPY
2019-04-08,580500.00,JPY
2019-04-07,591063.49,JPY
2019-04-05,563415.31,JPY
2019-04-04,563929.29,JPY
2019-04-03,546053.92,JPY
2019-04-02,553756.22,JPY
2019-04-01,546328.43,JPY
2019-05-31,921496.80,JPY
2019-05-30,934675.21,JPY
2019-05-29,905305.79,JPY
2019-05-28,950834.78,JPY
2019-05-27,952252.17,JPY
2019-05-26,959657.89,JPY
2019-05-24,878238.61,JPY
2019-05-23,876464.00,JPY
2019-05-22,867881.89,JPY
2019-05-21,843916.03,JPY
2019-05-20,873571.43,JPY
2019-05-19,881280.00,JPY
2019-05-17,797263.94,JPY
2019-05-16,807875.00,JPY
2019-05-15,862007.87,JPY
2019-05-14,898942.62,JPY
2019-05-13,873232.00,JPY
2019-05-12,856671.88,JPY
2019-05-10,703879.33,JPY
2019-05-09,699407.64,JPY
2019-05-08,679185.19,JPY
2019-05-07,660221.56,JPY
2019-05-06,644215.12,JPY
2019-05-05,635764.37,JPY
2019-05-03,641175.83,JPY
2019-05-02,640775.86,JPY
2019-05-01,612373.63,JPY
2019-06-30,1153000.00,JPY
2019-06-28,1330209.88,JPY
2019-06-27,1197088.89,JPY
2019-06-26,1391766.23,JPY
2019-06-25,1262670.59,JPY
2019-06-24,1179252.75,JPY
2019-06-23,1179252.75,JPY
2019-06-21,1064176.14,JPY
2019-06-20,1094663.27,JPY
2019-06-19,1029666.67,JPY
2019-06-18,1005305.56,JPY
2019-06-17,986718.18,JPY
2019-06-16,1014728.97,JPY
2019-06-14,940239.45,JPY
2019-06-13,941921.74,JPY
2019-06-12,896595.04,JPY
2019-06-11,889131.15,JPY
2019-06-10,859992.06,JPY
2019-06-09,867592.00,JPY
2019-06-07,868120.76,JPY
2019-06-06,867632.00,JPY
2019-06-05,846312.50,JPY
2019-06-04,845734.38,JPY
2019-06-03,830976.92,JPY
2019-06-02,879772.36,JPY
2019-07-31,1096585.86,JPY
2019-07-30,1046788.46,JPY
2019-07-29,1034600.00,JPY
2019-07-28,1033677.53,JPY
2019-07-26,1065352.94,JPY
2019-07-25,1071178.22,JPY
2019-07-24,1061098.04,JPY
2019-07-23,1068356.44,JPY
2019-07-22,1111443.30,JPY
2019-07-21,1111443.30,JPY
2019-07-19,1130536.84,JPY
2019-07-18,1148265.96,JPY
2019-07-17,1050495.15,JPY
2019-07-16,1017820.75,JPY
2019-07-15,1172086.96,JPY
2019-07-14,1172086.96,JPY
2019-07-12,1277505.88,JPY
2019-07-11,1231068.18,JPY
2019-07-10,1312337.35,JPY
2019-07-09,1359012.50,JPY
2019-07-08,1339185.19,JPY
2019-07-07,1339185.19,JPY
2019-07-05,1184703.30,JPY
2019-07-04,1197544.44,JPY
2019-07-03,1298855.42,JPY
2019-07-02,1177891.30,JPY
2019-07-01,1153000.00,JPY
2019-08-30,1023442.31,JPY
2019-08-29,1010190.48,JPY
2019-08-28,1026582.52,JPY
2019-08-27,1081408.16,JPY
2019-08-26,1092208.33,JPY
2019-08-25,1055686.84,JPY
2019-08-23,1109041.67,JPY
2019-08-22,1076737.37,JPY
2019-08-21,1073474.75,JPY
2019-08-20,1145956.99,JPY
2019-08-19,1156847.83,JPY
2019-08-18,1102547.29,JPY
2019-08-16,1093639.18,JPY
2019-08-15,1091917.53,JPY
2019-08-14,1065900.00,JPY
2019-08-13,1145195.65,JPY
2019-08-12,1197522.73,JPY
2019-08-11,1215152.79,JPY
2019-08-09,1260404.76,JPY
2019-08-08,1278566.27,JPY
2019-08-07,1265916.67,JPY
2019-08-06,1213712.64,JPY
2019-08-05,1253847.06,JPY
2019-08-04,1170960.88,JPY
2019-08-02,1130852.63,JPY
2019-08-01,1133541.67,JPY
2019-09-30,892099.17,JPY
2019-09-29,876461.51,JPY
2019-09-27,890545.45,JPY
2019-09-26,875544.72,JPY
2019-09-25,908161.02,JPY
2019-09-24,927706.90,JPY
2019-09-23,1045165.05,JPY
2019-09-22,1082888.93,JPY
2019-09-20,1102459.18,JPY
2019-09-19,1117783.51,JPY
2019-09-18,1102928.57,JPY
2019-09-17,1103683.67,JPY
2019-09-16,1110979.38,JPY
2019-09-15,1111122.56,JPY
2019-09-13,1126833.33,JPY
2019-09-12,1125218.75,JPY
2019-09-11,1097959.18,JPY
2019-09-10,1084212.12,JPY
2019-09-09,1102525.77,JPY
2019-09-08,1112945.00,JPY
2019-09-06,1103835.05,JPY
2019-09-05,1119210.53,JPY
2019-09-04,1126180.85,JPY
2019-09-03,1129712.77,JPY
2019-09-02,1105500.00,JPY
2019-09-01,1039162.75,JPY
2019-10-31,998064.22,JPY
2019-10-30,998844.04,JPY
2019-10-29,1027962.26,JPY
2019-10-28,1006796.30,JPY
2019-10-27,1042632.12,JPY
2019-10-25,944400.00,JPY
2019-10-24,816857.14,JPY
2019-10-23,815661.65,JPY
2019-10-22,875814.52,JPY
2019-10-21,895933.88,JPY
2019-10-20,890137.28,JPY
2019-10-18,868648.00,JPY
2019-10-17,883552.85,JPY
2019-10-16,877556.45,JPY
2019-10-15,888426.23,JPY
2019-10-14,911420.17,JPY
2019-10-13,901536.08,JPY
2019-10-11,899000.00,JPY
2019-10-10,923948.28,JPY
2019-10-09,922077.59,JPY
2019-10-08,879106.56,JPY
2019-10-07,882347.11,JPY
2019-10-06,840881.37,JPY
2019-10-04,875622.95,JPY
2019-10-03,885644.63,JPY
2019-10-02,905352.94,JPY
2019-10-01,900575.00,JPY
2019-11-29,848930.23,JPY
2019-11-28,816171.64,JPY
2019-11-27,820278.20,JPY
2019-11-26,784115.11,JPY
2019-11-25,776642.86,JPY
2019-11-24,774083.73,JPY
2019-11-22,792591.24,JPY
2019-11-21,828076.34,JPY
2019-11-20,867560.00,JPY
2019-11-19,890672.13,JPY
2019-11-18,905825.00,JPY
2019-11-17,944760.08,JPY
2019-11-15,919423.73,JPY
2019-11-14,946069.57,JPY
2019-11-13,956078.95,JPY
2019-11-12,964973.45,JPY
2019-11-11,958122.81,JPY
2019-11-10,993378.63,JPY
2019-11-08,958543.86,JPY
2019-11-07,1008453.70,JPY
2019-11-06,1020056.07,JPY
2019-11-05,1015831.78,JPY
2019-11-04,1020943.40,JPY
2019-11-03,999115.33,JPY
2019-11-01,999962.96,JPY
2019-12-31,783258.99,JPY
2019-12-30,798744.53,JPY
2019-12-29,819000.18,JPY
2019-12-27,799576.64,JPY
2019-12-26,792528.99,JPY
2019-12-25,798416.06,JPY
2019-12-24,798408.76,JPY
2019-12-23,805139.71,JPY
2019-12-22,813423.82,JPY
2019-12-20,786928.06,JPY
2019-12-19,788136.69,JPY
2019-12-18,799386.86,JPY
2019-12-17,725668.87,JPY
2019-12-16,759722.22,JPY
2019-12-15,782159.00,JPY
2019-12-13,792847.83,JPY
2019-12-12,786586.96,JPY
2019-12-11,782474.82,JPY
2019-12-10,792569.34,JPY
2019-12-09,804644.44,JPY
2019-12-08,821833.29,JPY
2019-12-06,817578.95,JPY
2019-12-05,812179.10,JPY
2019-12-04,787340.58,JPY
2019-12-03,795781.02,JPY
2019-12-02,799525.55,JPY
2019-12-01,810787.80,JPY
2018-01-31,1109510.20,JPY
2018-01-30,1100262.63,JPY
2018-01-29,1220662.92,JPY
2018-01-26,1218933.33,JPY
2018-01-25,1228382.02,JPY
2018-01-24,1265597.70,JPY
2018-01-23,1206152.17,JPY
2018-01-22,1203086.96,JPY
2018-01-19,1276160.92,JPY
2018-01-18,1251415.73,JPY
2018-01-17,1226533.33,JPY
2018-01-16,1242483.15,JPY
2018-01-15,1521917.81,JPY
2018-01-12,1545750.00,JPY
2018-01-11,1485920.00,JPY
2018-01-10,1682910.45,JPY
2018-01-09,1639724.64,JPY
2018-01-08,1688865.67,JPY
2018-01-05,1911576.27,JPY
2018-01-04,1706166.67,JPY
2018-01-03,1700666.67,JPY
2018-01-02,1658382.35,JPY
2018-01-01,1522513.51,JPY
2018-02-28,1107484.54,JPY
2018-02-27,1139031.91,JPY
2018-02-26,1103855.67,JPY
2018-02-23,1089938.78,JPY
2018-02-22,1054460.78,JPY
2018-02-21,1130326.32,JPY
2018-02-20,1198977.53,JPY
2018-02-19,1193943.82,JPY
2018-02-16,1082765.31,JPY
2018-02-15,1065870.00,JPY
2018-02-14,1026323.81,JPY
2018-02-13,928974.36,JPY
2018-02-12,971428.57,JPY
2018-02-09,943730.43,JPY
2018-02-08,902446.28,JPY
2018-02-07,830507.58,JPY
2018-02-06,839192.31,JPY
2018-02-05,764131.94,JPY
2018-02-02,968194.69,JPY
2018-02-01,992736.36,JPY
2018-03-29,729308.22,JPY
2018-03-28,757531.91,JPY
2018-03-27,837246.03,JPY
2018-03-26,824218.75,JPY
2018-03-25,852512.20,JPY
2018-03-23,937214.29,JPY
2018-03-22,921121.74,JPY
2018-03-21,950616.07,JPY
2018-03-20,946392.86,JPY
2018-03-19,913525.86,JPY
2018-03-16,878586.78,JPY
2018-03-15,877314.05,JPY
2018-03-14,873016.39,JPY
2018-03-13,974862.39,JPY
2018-03-12,980651.38,JPY
2018-03-09,985240.74,JPY
2018-03-08,992392.52,JPY
2018-03-07,1044920.79,JPY
2018-03-06,1142473.12,JPY
2018-03-05,1213287.36,JPY
2018-03-02,1166626.37,JPY
2018-03-01,1171868.13,JPY
2018-04-30,993845.45,JPY
2018-04-29,1010166.67,JPY
2018-04-26,975892.86,JPY
2018-04-25,1012629.63,JPY
2018-04-24,962858.41,JPY
2018-04-23,1045778.85,JPY
2018-04-22,963116.07,JPY
2018-04-19,950725.66,JPY
2018-04-18,894550.00,JPY
2018-04-17,877180.33,JPY
2018-04-16,849571.43,JPY
2018-04-15,866919.35,JPY
2018-04-12,844267.72,JPY
2018-04-11,847849.21,JPY
2018-04-10,749041.96,JPY
2018-04-09,731157.53,JPY
2018-04-08,727673.47,JPY
2018-04-05,708953.64,JPY
2018-04-04,726353.74,JPY
2018-04-03,724054.42,JPY
2018-04-02,783696.30,JPY
2018-04-01,753985.82,JPY
2018-05-31,817661.65,JPY
2018-05-30,817383.46,JPY
2018-05-29,802918.52,JPY
2018-05-28,816335.82,JPY
2018-05-27,783021.43,JPY
2018-05-24,815761.19,JPY
2018-05-23,832340.91,JPY
2018-05-22,832526.32,JPY
2018-05-21,887824.00,JPY
2018-05-20,931764.71,JPY
2018-05-17,915933.88,JPY
2018-05-16,889991.94,JPY
2018-05-15,919141.67,JPY
2018-05-14,929923.73,JPY
2018-05-13,950765.22,JPY
2018-05-10,919630.25,JPY
2018-05-09,989612.61,JPY
2018-05-08,1018915.89,JPY
2018-05-07,999477.06,JPY
2018-05-06,1020056.07,JPY
2018-05-03,1059184.47,JPY
2018-05-02,1066281.55,JPY
2018-05-01,1017333.33,JPY
2018-06-28,686248.45,JPY
2018-06-27,648323.53,JPY
2018-06-26,675441.72,JPY
2018-06-25,668554.88,JPY
2018-06-24,687106.25,JPY
2018-06-21,666375.76,JPY
2018-06-20,740617.45,JPY
2018-06-19,743722.97,JPY
2018-06-18,744175.68,JPY
2018-06-17,742395.97,JPY
2018-06-14,709262.82,JPY
2018-06-13,730079.47,JPY
2018-06-12,699063.29,JPY
2018-06-11,721477.12,JPY
2018-06-10,754779.31,JPY
2018-06-07,837358.78,JPY
2018-06-06,847115.38,JPY
2018-06-05,838618.32,JPY
2018-06-04,839412.21,JPY
2018-06-03,824045.11,JPY
2018-07-31,853496.18,JPY
2018-07-30,860418.60,JPY
2018-07-29,909295.08,JPY
2018-07-26,911032.79,JPY
2018-07-25,879722.22,JPY
2018-07-24,911811.48,JPY
2018-07-23,936638.66,JPY
2018-07-22,854253.85,JPY
2018-07-19,826198.53,JPY
2018-07-18,841723.88,JPY
2018-07-17,837125.93,JPY
2018-07-16,826279.41,JPY
2018-07-15,759452.70,JPY
2018-07-12,699782.61,JPY
2018-07-11,699737.50,JPY
2018-07-10,710455.13,JPY
2018-07-09,697817.61,JPY
2018-07-08,736146.67,JPY
2018-07-05,732311.26,JPY
2018-07-04,722235.29,JPY
2018-07-03,726368.42,JPY
2018-07-02,719941.56,JPY
2018-07-01,733178.81,JPY
2018-08-31,765655.17,JPY
2018-08-30,781683.10,JPY
2018-08-29,781202.80,JPY
2018-08-28,782830.99,JPY
2018-08-27,788205.67,JPY
2018-08-26,767462.07,JPY
2018-08-23,747429.53,JPY
2018-08-22,722797.39,JPY
2018-08-21,701490.45,JPY
2018-08-20,713948.05,JPY
2018-08-19,694811.32,JPY
2018-08-17,712838.71,JPY
2018-08-16,730289.47,JPY
2018-08-15,699848.10,JPY
2018-08-14,699660.38,JPY
2018-08-13,687335.40,JPY
2018-08-12,691431.25,JPY
2018-08-09,681539.88,JPY
2018-08-08,724784.31,JPY
2018-08-07,700283.02,JPY
2018-08-06,747248.32,JPY
2018-08-05,772458.33,JPY
2018-08-02,827333.33,JPY
2018-08-01,839248.12,JPY
2018-09-30,748657.89,JPY
2018-09-28,752715.23,JPY
2018-09-27,750708.61,JPY
2018-09-26,751360.00,JPY
2018-09-25,728832.26,JPY
2018-09-24,727651.61,JPY
2018-09-23,740289.47,JPY
2018-09-21,755483.22,JPY
2018-09-20,760101.35,JPY
2018-09-19,729331.17,JPY
2018-09-18,719724.36,JPY
2018-09-17,706898.73,JPY
2018-09-16,699706.25,JPY
2018-09-14,732346.41,JPY
2018-09-13,727350.65,JPY
2018-09-12,722207.79,JPY
2018-09-11,706373.42,JPY
2018-09-10,699044.03,JPY
2018-09-09,702025.32,JPY
2018-09-06,708301.28,JPY
2018-09-05,728424.84,JPY
2018-09-04,748060.40,JPY
2018-09-03,816823.53,JPY
2018-09-02,805391.30,JPY
2018-10-31,715518.99,JPY
2018-10-30,706440.25,JPY
2018-10-29,708278.48,JPY
2018-10-28,716967.95,JPY
2018-10-26,716858.97,JPY
2018-10-25,724838.71,JPY
2018-10-24,722658.06,JPY
2018-10-23,730155.84,JPY
2018-10-22,727464.52,JPY
2018-10-21,730389.61,JPY
2018-10-19,716757.96,JPY
2018-10-18,723774.19,JPY
2018-10-17,731350.65,JPY
2018-10-16,739092.11,JPY
2018-10-15,735796.05,JPY
2018-10-14,742993.38,JPY
2018-10-12,696881.99,JPY
2018-10-11,700500.00,JPY
2018-10-10,696223.60,JPY
2018-10-09,743407.89,JPY
2018-10-08,748986.76,JPY
2018-10-07,758100.00,JPY
2018-10-05,748085.53,JPY
2018-10-04,754264.90,JPY
2018-10-03,753197.37,JPY
2018-10-02,737512.99,JPY
2018-10-01,744745.10,JPY
2018-11-30,455465.86,JPY
2018-11-29,487360.52,JPY
2018-11-28,484114.89,JPY
2018-11-27,433221.37,JPY
2018-11-26,427723.48,JPY
2018-11-25,446292.49,JPY
2018-11-23,491208.70,JPY
